Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 2/10/2021 6:30:04 AM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
113027,COMPSCI 356,Computational Complexity,1,Computer Science,"Valiant,Leslie G.",0,1,0,0,0,0,0,1
115136,COMPSCI 358,Computational Complexity,1,Computer Science,"Vadhan,Salil P.",0,3,0,0,0,0,0,3
109883,COMPSCI 360,Online and Randomized Algorith,1,Computer Science,"Mitzenmacher,Michael D.",0,1,0,0,0,0,0,1
119043,COMPSCI 361,Topics in Distributed Systems,1,Computer Science,"Waldo,James H.",0,2,0,0,0,0,0,2
160959,COMPSCI 362,Software Systems,1,Computer Science,"Mickens,James",0,2,0,0,0,0,0,2
126329,COMPSCI 364,Programming Lang and Security,1,Computer Science,"Chong,Stephen",0,3,0,0,0,0,0,3
204561,COMPSCI 372,Topics in Theory for Society,1,Computer Science,"Dwork,Cynthia",0,2,0,0,0,0,0,2
110263,COMPSCI 380,Algorithms for Social Data,1,Computer Science,"Singer,Yaron",0,3,0,0,0,0,0,3
213680,COMPSCI 385,AI for Social Good,1,Computer Science,"Tambe,Milind",0,9,0,0,0,0,0,9
160970,COMPSCI 386,Machine Learning,1,Computer Science,"Doshi-Velez,Finale",0,9,0,0,0,0,0,9
214477,COMPSCI 387,Stat Reinforcement Learning,1,Computer Science,"Murphy,Susan A",0,1,0,0,0,0,0,1
216671,COMPSCI 388,Multi-Robot Systems,1,Computer Science,"Gil,Stephanie",0,4,0,0,0,0,0,4
152514,COMPSCI 50,Intro to Computer Science,1,Computer Science,"Malan,David J.",82,1,1,8,0,0,0,92
112960,COMPSCI 51,Computation Abstraction&Design,1,Computer Science,"Shieber,Stuart M.",225,3,0,1,0,0,0,229
113257,COMPSCI 91R,Supervised Reading and Researc,1,Computer Science,"Barak,Boaz",42,0,0,0,1,0,0,43
122591,CPB 91,Research Chemical & Phys Biol,1,Chemical & Physical Biology,"Mao,Dominic M",2,0,0,0,0,0,0,2
159732,CPB 99B,Lab Research for Honors Thesis,1,Chemical & Physical Biology,"Mao,Dominic M",17,0,0,0,0,0,0,17
159660,CZCH AB,Elementary Czech II,1,Slavic Languages & Literatures,"Tuckerova,Veronika",4,1,0,0,0,0,0,5
159716,CZCH BB,Intermediate Czech II,1,Slavic Languages & Literatures,"Tuckerova,Veronika",1,1,0,0,0,0,0,2
123797,CZCH CR,Advanced Czech,1,Slavic Languages & Literatures,"Tuckerova,Veronika",1,0,0,0,0,0,0,1
117756,DESIGN 300,Reading and Research,2,"Arch, Landscape & Urban Plan","Hays,K. Michael",0,1,0,0,0,0,0,1
117756,DESIGN 300,Reading and Research,3,"Arch, Landscape & Urban Plan","Naginski,Erika",0,1,0,0,0,0,0,1
117756,DESIGN 300,Reading and Research,14,"Arch, Landscape & Urban Plan","Malkawi,Ali",0,1,0,0,0,0,0,1
117756,DESIGN 300,Reading and Research,15,"Arch, Landscape & Urban Plan","Davis,Diane Emily",0,1,0,0,0,0,0,1
208326,DESIGN 302,Teaching,1,"Arch, Landscape & Urban Plan",,0,13,0,0,0,0,0,13
111709,DESIGN 304,Doctoral Dissertations Archite,1,"Arch, Landscape & Urban Plan",,0,7,0,0,0,0,0,7
120264,DESIGN 307,Doctoral Dissertations Landsca,1,"Arch, Landscape & Urban Plan",,0,1,0,0,0,0,0,1
115401,DESIGN 310,Doctoral Dissertations Urban P,1,"Arch, Landscape & Urban Plan",,0,2,0,0,0,0,0,2
111215,DRB 207,Developmental Biology,1,Medical Sciences,"Lassar,Andrew",0,0,0,0,0,0,0,0
126385,DRB 310,Blood Stem Cell Development,1,Medical Sciences,"North,Trista Elizabeth",0,1,0,0,0,0,0,1
126388,DRB 313,Liver Development,1,Medical Sciences,"Goessling,Wolfram",0,2,0,0,0,0,0,2
126389,DRB 314,Devel & Reprogramming Neuronal,1,Medical Sciences,"Arlotta,Paola",0,1,0,0,0,0,0,1
126391,DRB 316,Stem Cells and Organ Size,1,Medical Sciences,"Camargo,Fernando D.",0,1,0,0,0,0,0,1
127403,DRB 320,Lung Regeneration and Lung Dis,1,Medical Sciences,"Rajagopal,Jayaraj",0,1,0,0,0,0,0,1
127739,DRB 321,Stem Cells and Neurodegenerati,1,Medical Sciences,"Rubin,Lee",0,1,0,0,0,0,0,1
109121,DRB 325,Tissue-Specific Stem Cells,1,Medical Sciences,"Wagers,Amy",0,2,0,0,0,0,0,2
160767,DRB 327,MicroRNA in dvlpmnt & disease,1,Medical Sciences,"Slack,Frank",0,5,0,0,0,0,0,5
122586,DRB 330QC,Experimental Approchs to Dev B,1,Medical Sciences,"North,Trista Elizabeth",0,6,0,1,0,0,0,7
214499,E-PSCI 101,Global Warming Science 101,1,Earth & Planetary Sciences,"Tziperman,Eli",13,1,1,1,0,0,0,16
216019,E-PSCI 102,Data Analysis & Stat Inference,1,Earth & Planetary Sciences,"Wofsy,Steven C.",3,1,0,3,0,0,0,7
114664,E-PSCI 109,Earth Resources & Environment,1,Earth & Planetary Sciences,"Shaw,John H.",6,0,0,0,1,0,0,7
122093,E-PSCI 133,Atmospheric Chemistry,1,Earth & Planetary Sciences,"Jacob,Daniel J.",8,0,0,0,0,0,0,8
205194,E-PSCI 139,Paleoclimate as Prologue,1,Earth & Planetary Sciences,"Huybers,Peter John",3,0,1,0,0,0,0,4
215957,E-PSCI 150,Insights into Animal Evolution,1,Earth & Planetary Sciences,"Ortega-Hernandez,Javier",1,0,0,1,0,0,0,2
216016,E-PSCI 169,Sem on Global Pollution Issues,1,Earth & Planetary Sciences,"Sunderland,Elsie M",3,1,0,0,0,0,0,4
160230,E-PSCI 230,Paleoclimate as Prologue,1,Earth & Planetary Sciences,"Huybers,Peter John",1,4,0,0,0,0,0,5
119890,E-PSCI 231,Climate Dynamics,1,Earth & Planetary Sciences,"Tziperman,Eli",0,4,0,6,0,0,0,10
160228,E-PSCI 235,Stochastic Methods in Climate,1,Earth & Planetary Sciences,"Farrell,Brian F.",1,2,1,0,0,0,0,4
118676,E-PSCI 243,Geochem/Cosmochem Thermodynami,1,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,3,0,0,0,0,0,3
217618,E-PSCI 244,Atmos Evol Terrestrial Planets,1,Earth & Planetary Sciences,"Wordsworth,Robin",2,6,0,0,0,0,0,8
207625,E-PSCI 248,Mineral Physics & Chemistry,1,Earth & Planetary Sciences,"Fischer,Rebecca A",0,8,0,1,0,0,0,9
215881,E-PSCI 258B,Planet Dyn: Magnetic Fields,1,Earth & Planetary Sciences,"Bloxham,Jeremy",0,4,0,0,0,0,0,4
115931,E-PSCI 272,Topics in Structural Geology,1,Earth & Planetary Sciences,"Shaw,John H.",1,3,0,0,0,0,0,4
215120,E-PSCI 299,Communication Skills: Academia,1,Earth & Planetary Sciences,"Pearson,Ann",0,5,0,0,0,0,0,5
211358,E-PSCI 301,Teaching-Related Work,1,Earth & Planetary Sciences,,0,6,0,0,0,0,0,6
136675,E-PSCI 331,Atmospheric Chemistry,1,Earth & Planetary Sciences,"Jacob,Daniel J.",0,7,0,0,0,0,0,7
111964,E-PSCI 332,Dynamic Meteorology,1,Earth & Planetary Sciences,"Farrell,Brian F.",0,1,0,0,0,0,0,1
114316,E-PSCI 334,Atmospheric Physics and Chem,1,Earth & Planetary Sciences,"McElroy,Michael B.",0,1,0,0,0,0,0,1
112465,E-PSCI 335,Climate Dynamics/Phys Oceanogr,1,Earth & Planetary Sciences,"Tziperman,Eli",0,5,0,0,0,0,0,5
117893,E-PSCI 339,Biogeochemistry,1,Earth & Planetary Sciences,"Pearson,Ann",0,2,0,0,0,0,0,2
120356,E-PSCI 341,Isotope Geochemistry,1,Earth & Planetary Sciences,"Jacobsen,Stein B.",0,3,0,0,0,0,0,3
121156,E-PSCI 342,Atmospheric & Climate Dynamics,1,Earth & Planetary Sciences,"Kuang,Zhiming",0,4,0,0,0,0,0,4
123215,E-PSCI 343,Analysis of Climate Record,1,Earth & Planetary Sciences,"Huybers,Peter John",0,4,0,0,0,0,0,4
118677,E-PSCI 345,Solid Earth Geochemistry,1,Earth & Planetary Sciences,"Langmuir,Charles",0,1,0,0,0,0,0,1
213401,E-PSCI 349,Hydrometeorology/climatology,1,Earth & Planetary Sciences,"McColl,Kaighin A",0,1,0,0,0,0,0,1
203360,E-PSCI 350,Planet Atmospheres & Climate,1,Earth & Planetary Sciences,"Wordsworth,Robin",0,2,0,0,0,0,0,2
214508,E-PSCI 351,Climate Physics,1,Earth & Planetary Sciences,"Linz,Marianna Katherine",0,1,0,0,0,0,0,1
205595,E-PSCI 360,Earth & Planetary Formation,1,Earth & Planetary Sciences,"Fischer,Rebecca A",0,3,0,0,0,0,0,3
205687,E-PSCI 361,Topics in Paleomagnetism,1,Earth & Planetary Sciences,"Fu,Roger Rennan",0,3,0,0,0,0,0,3
111039,E-PSCI 362,Planetary Physics Rsch Seminar,1,Earth & Planetary Sciences,"Bloxham,Jeremy",0,1,0,0,0,0,0,1
124143,E-PSCI 363,Earth & Environmental Process,1,Earth & Planetary Sciences,"Rice,James R.",0,1,0,0,0,0,0,1
203359,E-PSCI 366,Earthquake Seismology,1,Earth & Planetary Sciences,"Denolle,Marine A",0,4,0,0,0,0,0,4
113927,E-PSCI 367,Global Geodynamics,1,Earth & Planetary Sciences,"Mitrovica,Jerry X.",0,5,0,0,0,0,0,5
114453,E-PSCI 368,Seismology,1,Earth & Planetary Sciences,"Ishii,Miaki",0,1,0,0,0,0,0,1
125317,E-PSCI 370,Structural Analysis,1,Earth & Planetary Sciences,"Shaw,John H.",0,5,0,0,0,0,0,5
126101,E-PSCI 381,Isotope Geobio & Earth History,1,Earth & Planetary Sciences,"Johnston,David T",0,4,0,0,0,0,0,4
205190,E-PSCI 55,Earthquakes and Tectonics,1,Earth & Planetary Sciences,"Meade,Brendan J.",5,0,0,1,0,0,0,6
108969,E-PSCI 56,Geobiology & History of Life,1,Earth & Planetary Sciences,"Johnston,David T",4,0,0,0,0,0,0,4
216015,E-PSCI 6,Intro to Environment Sci & Eng,1,Earth & Planetary Sciences,"Sunderland,Elsie M",2,0,0,0,0,0,0,2
110761,E-PSCI 91,Supervised Reading & Research,1,Earth & Planetary Sciences,"Kuang,Zhiming",1,0,0,0,0,0,0,1
159619,E-PSCI 99B,Tutorial - Senior Year,1,Earth & Planetary Sciences,"Quick,Annika M",3,0,0,0,0,0,0,3
217627,EABS 230,Buddhist Meditations,1,East Asian Langs & Civ,"Robson,James",0,8,0,0,0,0,0,8
117751,EABS 300,Reading and Research,2,East Asian Langs & Civ,"Robson,James",0,2,0,0,0,0,0,2
0,EAFM 230B,Topics in Asian Media Studies,1,East Asian Langs & Civ,"Zahlten,Alexander",1,8,0,0,0,0,0,9
160719,EAFM 300,Reading and Research,1,East Asian Langs & Civ,"Zahlten,Alexander",0,2,0,0,0,0,0,2
160719,EAFM 300,Reading and Research,4,East Asian Langs & Civ,"Li,Jie",0,1,0,0,0,0,0,1
216390,EASTD 115,Japanese Monsters,1,East Asian Langs & Civ,"Tsutsui,Bill",35,3,1,4,1,0,0,44
126199,EASTD 141,Study of East Asian Religions,1,East Asian Langs & Civ,"Robson,James",6,0,0,1,0,0,0,7
215842,EASTD 142,Wisdom,1,East Asian Langs & Civ,"Kuriyama,Shigehisa",9,1,0,1,0,0,0,11
109543,EASTD 161,Animated Spirituality,1,East Asian Langs & Civ,"Hardacre,Helen",9,1,0,2,0,0,0,12
212977,EASTD 198,Political Parties of East Asia,1,East Asian Langs & Civ,"Koss,Daniel",7,3,0,0,0,0,0,10
148616,EASTD 300,Reading and Research,2,East Asian Langs & Civ,"Howell,David L",0,1,0,0,0,0,0,1
208279,EASTD 301,Independent TF Work,1,East Asian Langs & Civ,,0,14,0,0,0,0,0,14
208280,EASTD 302,Independent Course Work,1,East Asian Langs & Civ,,0,1,0,0,0,0,0,1
208282,EASTD 303,Independent Research,1,East Asian Langs & Civ,,0,29,0,0,0,0,0,29
152860,EASTD 90R,East Asian Language Tutorials,1,East Asian Langs & Civ,"McCormick,Melissa M.",0,1,0,1,0,0,0,2
152860,EASTD 90R,East Asian Language Tutorials,2,East Asian Langs & Civ,"McCormick,Melissa M.",0,2,0,0,0,0,0,2
148329,EASTD 91R,Supervised Reading & Research,1,East Asian Langs & Civ,"McCormick,Melissa M.",1,0,0,0,0,0,0,1
145419,EASTD 97AB,Intro E. Asia Issues & Methods,1,East Asian Langs & Civ,"McCormick,Melissa M.",29,0,0,0,0,0,0,29
212974,EASTD 98J,Political Economy China,1,East Asian Langs & Civ,"Koss,Daniel",4,0,0,0,0,0,0,4
108901,ECON 1010A,Intermediate Microeconomics,1,Economics,"Melitz,Marc",51,0,0,0,0,0,0,51
112062,ECON 1010B,Intermediate Macroeconomics,1,Economics,"Foote,Christopher L.",170,0,0,0,0,0,0,170
120172,ECON 1011B,Intermediate Macroeconomics: A,1,Economics,"Chodorow-Reich,Gabriel Isaac",67,0,0,0,0,0,0,67
203356,ECON 1025,From Gorbachev to Putin,1,Economics,"Boycko,Maxim",11,1,0,0,0,0,0,12
204421,ECON 1036,The Psychology and Economics o,1,Economics,"Rabin,Matthew",8,0,0,0,0,0,0,8
211392,ECON 1042,Sports Economics,1,Economics,"Cramer,Judd N.L.",57,0,0,0,0,0,0,57
123893,ECON 1050,"Strategy, Conflict, and",1,Economics,"Neugeboren,Robert",11,0,0,1,1,0,0,13
111817,ECON 1052,Game Theory and Econ,1,Economics,"Li,Shengwu",30,4,0,1,0,0,0,35
213522,ECON 1088,Financial Markets for the Poor,1,Economics,"Breza,Emily L",33,0,1,0,0,0,0,34
109894,ECON 10B,Principles of Economics,1,Economics,"Furman,Jason",508,2,0,0,1,0,0,511
123033,ECON 1123,Introduction to Econometrics,1,Economics,"Bruich,Gregory Alan",107,0,1,3,1,0,0,112
116356,ECON 1550,International Macroeconomics,1,Economics,"Frankel,Jeffrey A.",3,0,0,0,0,0,0,3
217793,ECON 1644,Market Power in the New Econ,1,Economics,"Kalouptsidi,Myrto",21,0,0,0,1,0,0,22
111261,ECON 1661,Economics of Climate Change an,1,Economics,"Stavins,Robert",49,0,1,5,0,1,0,56
117237,ECON 1745,Corporate Finance,1,Economics,"Bergstresser,Daniel Baird",90,0,0,2,2,0,0,94
207618,ECON 1746,Financial Crises and Recession,1,Economics,"Dynan,Karen",106,0,0,0,0,0,0,106
111292,ECON 1800,The Economics of Cities,1,Economics,"Glaeser,Edward",89,0,0,3,0,0,0,92
112195,ECON 1818,Econ of Discontinuous Change,1,Economics,"Freeman,Richard B.",18,0,0,0,0,0,0,18
212557,ECON 20,Introduction to Data Analysis,1,Economics,"Andrews,Isaiah Smith",70,1,0,0,0,0,0,71
113716,ECON 2000,Transitioning to Research,1,Economics,"Miron,Jeffrey A.",0,20,0,0,0,0,0,20
113088,ECON 2001,Reading and Research,1,Economics,"Miron,Jeffrey A.",0,1,0,0,0,0,0,1
124139,ECON 2010B,Economic Theory,1,Economics,"Green,Jerry R.",1,24,0,0,0,0,0,25
159639,ECON 2010D,Economic Theory,1,Economics,"Rogoff,Kenneth S.",1,25,0,0,0,0,0,26
113615,ECON 2020B,Microeconomic Theory II,1,Economics,"Avery,Christopher",0,31,0,0,1,0,0,32
156371,ECON 2035,Psychology and Economic Theory,1,Economics,"Rabin,Matthew",0,7,0,2,0,0,0,9
110309,ECON 2050,"Behavioral Econ, Law & Pub Pol",1,Economics,"Sunstein,Cass Robert",0,3,0,0,0,0,0,3
217524,ECON 2057,Stochastic Choice,1,Economics,"Strzalecki,Tomasz",4,3,0,1,0,0,0,8
216406,ECON 2058,Auctions,1,Economics,"Li,Shengwu",4,3,0,1,0,0,0,8
110708,ECON 2060,Contract Theory,1,Economics,"Toikka,Juuso",1,3,0,0,0,0,0,4
205523,ECON 2115,Econometric Methods II,1,Economics,"Dobbie,Will",0,31,0,0,0,0,0,31
120662,ECON 2140,Econometric Methods,1,Economics,"Andrews,Isaiah Smith",1,31,0,0,0,0,0,32
216033,ECON 2147,Advanced Topics in Econometric,1,Economics,"Graham,Bryan Shiloh",0,4,0,1,0,0,0,5
126819,ECON 2325,Comparative Historical Econ,1,Economics,"Nunn,Nathan",0,12,0,3,0,0,0,15
124933,ECON 2330,History and Human Capital,1,Economics,"Katz,Lawrence F.",1,8,0,4,0,0,0,13
160359,ECON 2338,Behavioral Development Economi,1,Economics,"Rao,Gautam",0,10,0,0,0,0,0,10
217485,ECON 2355,Unleashing Novel Data at Scale,1,Economics,"Dell,Melissa Lynne",1,22,0,5,0,0,0,28
207641,ECON 2360,Microeconomics of Development,1,Economics,"Breza,Emily L",1,5,0,1,0,0,0,7
207940,ECON 2416,Advanced Topics in Empirical M,1,Economics,"Chodorow-Reich,Gabriel Isaac",0,13,0,1,0,0,0,14
215952,ECON 2419,Topics in Heterogeneous-Agent,1,Economics,"Straub,Ludwig",0,15,0,0,0,0,0,15
118658,ECON 2450B,Public Econ and Fiscal Policy,1,Economics,"Stantcheva,Stefanie Pentcheva",1,17,0,3,0,0,0,21
126074,ECON 2465,Health Economics,1,Economics,"Cutler,David",0,9,0,2,0,0,0,11
120439,ECON 2530B,International Finance,1,Economics,"Rogoff,Kenneth S.",0,6,0,2,0,0,0,8
143462,ECON 2535,Adv Topics in Internationl Tra,1,Economics,"Melitz,Marc",0,7,0,2,0,0,0,9
111407,ECON 2611,Industrial Organization II,1,Economics,"Kalouptsidi,Myrto",0,16,0,0,0,0,0,16
111998,ECON 2723,Asset Pricing,1,Economics,"Hassan,Tarek Alexander",0,11,0,0,0,0,0,11
124076,ECON 2726,Theor & Empir Perspct on Entre,1,Economics,"Kerr,William Robert",4,5,1,1,0,0,0,11
119971,ECON 2727,Empirical Methods Financial Ec,1,Economics,"Hanson,Samuel Gregory",1,10,0,0,0,0,0,11
112770,ECON 2810B,Labor Economics & Market Insts,1,Economics,"Pallais,Amanda D.",0,17,0,4,0,0,0,21
124078,ECON 2880,Economics of Science,1,Economics,"Freeman,Richard B.",2,2,0,1,0,0,0,5
210858,ECON 2901,Behavioral Research Group,1,Economics,"Rao,Gautam",0,3,0,0,0,0,0,3
208000,ECON 2902,Early-Stage Research Theory,1,Economics,"Golub,Benjamin",0,3,0,0,0,0,0,3
210861,ECON 2903,Metrics Reading Group,1,Economics,"Andrews,Isaiah Smith",0,16,0,0,0,0,0,16
213555,ECON 2904,Historical Econ Dev Reading Gr,1,Economics,"Dell,Melissa Lynne",0,9,0,0,0,0,0,9
208001,ECON 2905,Early Stage Research Economic,1,Economics,"Breza,Emily L",0,10,0,0,0,0,0,10
211332,ECON 2906,Macroeconomics Reading Group,1,Economics,"Straub,Ludwig",0,17,0,0,0,0,0,17
210860,ECON 2907,Public Reading Group,1,Economics,"Stantcheva,Stefanie Pentcheva",0,26,0,0,0,0,0,26
217480,ECON 2908,Early Stage Research and Discu,1,Economics,"Antras,Pol",0,2,0,0,0,0,0,2
211181,ECON 2909,IO Reading Group,1,Economics,"Lee,Robin",0,6,0,0,0,0,0,6
211314,ECON 2910,Political Economy Reading Grou,1,Economics,"Nunn,Nathan",0,7,0,0,0,0,0,7
215766,ECON 2911,Finance Reading Group,1,Economics,"Campbell,John Y.",0,5,0,1,0,0,0,6
210859,ECON 2912,Labor Reading Group,1,Economics,"Katz,Lawrence F.",0,17,0,0,0,0,0,17
216815,ECON 2922,Urban Economics Reading Group,1,Economics,"Kreindler,Gabriel Emanuel",0,15,0,0,0,0,0,15
208352,ECON 3000,TIME,1,Economics,"Miron,Jeffrey A.",0,112,0,0,0,0,0,112
120245,ECON 3001,Grad Workshop Behavioral,1,Economics,"Laibson,David I.",0,7,0,0,0,0,0,7
126663,ECON 3002,Theory Grad Workshop,1,Economics,"Strzalecki,Tomasz",0,3,0,0,0,0,0,3
111451,ECON 3003,Econometrics Grad Workshop,1,Economics,"Stock,James H.",0,2,0,0,0,0,0,2
123105,ECON 3004,Economic History Grad Workshop,1,Economics,"Goldin,Claudia",0,4,0,0,0,0,0,4
110160,ECON 3005,Economic Development Grad Work,1,Economics,"Dell,Melissa Lynne",0,10,0,0,0,0,0,10
117451,ECON 3006,Macro Grad Student Workshop,1,Economics,"Friedman,Benjamin M.",0,15,0,0,0,0,0,15
119562,ECON 3007,Public Econ Grad Student Works,1,Economics,"Cutler,David",0,9,0,0,0,0,0,9
113575,ECON 3008,International Grad Student Wor,1,Economics,"Melitz,Marc",0,11,0,0,0,0,0,11
117566,ECON 3009,IO Grad Student Workshop,1,Economics,"Lee,Robin",0,13,0,0,0,0,0,13
204662,ECON 3010,POL Econ Grad Student Workshop,1,Economics,"Nunn,Nathan",0,10,0,0,0,0,0,10
115030,ECON 3011,Finance Grad Student Workshop,1,Economics,"Campbell,John Y.",0,15,0,0,0,0,0,15
111404,ECON 3012,Labor Grad Student Workshop,1,Economics,"Katz,Lawrence F.",0,32,0,0,0,0,0,32
107608,ECON 3013,Contracts and Orgs Grad Worksh,1,Economics,"Hart,Oliver",0,5,0,0,0,0,0,5
217792,ECON 3016B,Environmental Grad Student Wor,1,Economics,"Stavins,Robert",0,3,0,0,0,0,0,3
217791,ECON 3116B,EnvironEcon and Policy: Semina,1,Economics,"Stavins,Robert",0,3,0,0,0,0,0,3
121703,ECON 3117,Health Economics Seminar,1,Economics,"Cutler,David",0,7,0,0,0,0,0,7
216409,ECON 50A,Big Data,1,Economics,"Bruich,Gregory Alan",165,1,0,2,3,0,0,171
107827,ECON 910R,Supervised Reading and Researc,1,Economics,"Bruich,Gregory Alan",4,0,0,0,0,0,0,4
122752,ECON 970,Tutorial - Sophomore Year,1,Economics,"Le Brun,Anne N.",0,0,0,0,0,0,0,0
122752,ECON 970,Tutorial - Sophomore Year,T01,Economics,"Baranga,Thomas Hugh",10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T02,Economics,"Mattheis,Ross",9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T03,Economics,"Alhorr,Layane",10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T04,Economics,"Le Brun,Anne N.",9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T05,Economics,"Rice,James Brad",10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T06,Economics,"Maggi,Andres Jorge",6,0,0,0,0,0,0,6
122752,ECON 970,Tutorial - Sophomore Year,T07,Economics,"Patel,Dev",8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T08,Economics,"Coyoli,Julia",9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T09,Economics,"Gajwani,Kiran",10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T10,Economics,"Barrozo,Marcos",8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T11,Economics,"Felter,John Kenneth",8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T12,Economics,"Campbell,Romaine",8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T13,Economics,"Nunes,Ashley",9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T14,Economics,"Nunes,Ashley",8,0,0,0,0,0,0,8
156670,ECON 975B,Tutorial - Macroeconomics Theo,1,Economics,"Bruich,Gregory Alan",1,0,0,0,0,0,0,1
110116,ECON 980AA,Rise of Asia & World Economy,1,Economics,"Jorgenson,Dale W.",14,0,0,0,0,0,0,14
126777,ECON 980B,Education in the Economy,1,Economics,"Katz,Lawrence F.",6,0,0,0,0,0,0,6
204014,ECON 980EE,The Behavioral Economics of Po,1,Economics,"Rao,Gautam",8,0,0,0,0,0,0,8
212568,ECON 980MM,Field Experiments,1,Economics,"Pallais,Amanda D.",9,0,0,0,0,0,0,9
107675,ECON 980W,Economic Aspects of Health Pol,1,Economics,"Pakes,Ariel",9,0,0,0,0,0,0,9
203866,ECON 980Z,Behavioral Finance,1,Economics,"Stein,Jeremy C.",16,0,0,0,0,0,0,16
148273,ECON 985B,Senior Thesis Seminar,S01,Economics,"Albright,Alex Pillette",10,0,0,0,0,0,0,10
148273,ECON 985B,Senior Thesis Seminar,S02,Economics,"Edlebi,Alley",8,0,0,0,0,0,0,8
148273,ECON 985B,Senior Thesis Seminar,S03,Economics,"Maggi,Andres Jorge",10,0,0,0,0,0,0,10
148273,ECON 985B,Senior Thesis Seminar,S04,Economics,"Saponaro,Giorgio",8,0,0,0,0,0,0,8
148273,ECON 985B,Senior Thesis Seminar,S05,Economics,"Tang,Johnny",9,0,0,0,0,0,0,9
148273,ECON 985B,Senior Thesis Seminar,S06,Economics,"Cramer,Judd N.L.",10,0,0,0,0,0,0,10
148273,ECON 985B,Senior Thesis Seminar,S07,Economics,"Gajwani,Kiran",10,0,0,0,0,0,0,10
121184,ECON 990A,Tutorial - Senior Year,1,Economics,"Baranga,Thomas Hugh",4,0,0,0,0,0,0,4
159994,ECON 990B,Tutorial - Senior Year,1,Economics,"Baranga,Thomas Hugh",3,0,0,0,0,0,0,3
210880,EDU 300,Doctoral Research,1,Faculty of Arts & Sciences,,0,109,0,0,0,0,0,109
210881,EDU 301,Doctoral Teaching,1,Faculty of Arts & Sciences,,0,42,0,0,0,0,0,42
210882,EDU 302,Doctoral Independent Study,1,Faculty of Arts & Sciences,,0,17,0,0,0,0,0,17
206882,EGYPTARB BB,Intermediate Egyptian Arabic,1,African & African Amer Studies,"Mugane,John M",0,0,0,1,0,0,0,1
160234,EGYPTIAN 200,Egyptian Text Reading,1,Near Eastern Languages & Civ,"Manuelian,Peter Der",0,2,0,0,0,0,0,2
160752,EMR 121,Native Americans 21st Century,1,"Ethnicity, Migration, Rights","Henson,Eric C",1,0,0,0,0,0,0,1
216391,EMR 128,Critical Refugee Studies,1,"Ethnicity, Migration, Rights","Taparata,Evan",14,0,0,0,0,0,0,14
208114,EMR 133,"Power, Knowledge, Identity",1,"Ethnicity, Migration, Rights","Craig,Eleanor Catherine",17,2,0,1,0,0,0,20
216400,EMR 141,"Race, Solidarity, Carceral St.",1,"Ethnicity, Migration, Rights","Awartani,Sara",11,0,0,0,0,0,0,11
216672,EMR 142,Introduction to Latinx Studies,1,"Ethnicity, Migration, Rights","Garzo,Marcelo",9,0,0,0,0,0,0,9
217386,EMR 145,Latinx Xicanx Indigeneities,1,"Ethnicity, Migration, Rights","Garzo,Marcelo",9,3,0,1,0,0,0,13
217927,EMR 91R,Reading & Research,1,"Ethnicity, Migration, Rights","Garzo,Marcelo",1,0,0,0,0,0,0,1
144350,ENG-SCI 100HFA,Engineering Design Projects,1,Engineering Sciences,"Anderson,James G.",5,0,0,0,0,0,0,5
160553,ENG-SCI 100HFB,Engineering Design Projects,1,Engineering Sciences,"Anderson,James G.",26,0,0,0,0,0,0,26
160454,ENG-SCI 112,Thermodynamics by Case Study,1,Engineering Sciences,"Martin,Scot T.",18,0,0,0,0,0,0,18
156427,ENG-SCI 115,Mathematical Modeling,1,Engineering Sciences,"Kuang,Zhiming",1,1,0,0,0,0,0,2
131270,ENG-SCI 120,Intro: Mechanics of Solids,1,Engineering Sciences,"Vlassak,Joost J.",35,0,0,0,0,0,0,35
144952,ENG-SCI 123,Fluid Mechanics/Transport Proc,1,Engineering Sciences,"Koumoutsakos,Petros",60,0,0,0,0,0,0,60
133525,ENG-SCI 128,Computational Solid & Struc Me,1,Engineering Sciences,"Bertoldi,Katia",8,1,0,0,0,0,0,9
116859,ENG-SCI 150,Probability with Engineering,1,Engineering Sciences,"Lu,Yue",13,0,0,0,0,0,0,13
